IsTriggeredBy	연합뉴스 EMA 안전성위원회는 다형 <e1> 홍반, </e1> 사구체신염, 신증후군 등 3개 질환이 <e2> 화이자, </e2> 모더나 백신의 부작용일 수 있는지 알아보기 위해 평가를	SYMP	VACC
IsTriggeredBy	연합뉴스 EMA 안전성위원회는 다형 <e1> 홍반, </e1> 사구체신염, 신증후군 등 3개 질환이 화이자, <e2> 모더나 </e2> 백신의 부작용일 수 있는지 알아보기 위해 평가를	SYMP	VACC
IsTriggeredBy	연합뉴스 EMA 안전성위원회는 다형 홍반, <e1> 사구체신염, </e1> 신증후군 등 3개 질환이 <e2> 화이자, </e2> 모더나 백신의 부작용일 수 있는지 알아보기 위해 평가를	DIS	VACC
IsTriggeredBy	연합뉴스 EMA 안전성위원회는 다형 홍반, <e1> 사구체신염, </e1> 신증후군 등 3개 질환이 화이자, <e2> 모더나 </e2> 백신의 부작용일 수 있는지 알아보기 위해 평가를	DIS	VACC
IsTriggeredBy	연합뉴스 EMA 안전성위원회는 다형 홍반, 사구체신염, <e1> 신증후군 </e1> 등 3개 질환이 <e2> 화이자, </e2> 모더나 백신의 부작용일 수 있는지 알아보기 위해 평가를	DIS	VACC
IsTriggeredBy	연합뉴스 EMA 안전성위원회는 다형 홍반, 사구체신염, <e1> 신증후군 </e1> 등 3개 질환이 화이자, <e2> 모더나 </e2> 백신의 부작용일 수 있는지 알아보기 위해 평가를	DIS	VACC
IsAccompaniedBy	다형 <e1> 홍반은 </e1> 알레르기 반응으로 인한 홍반성 피부 질환이고, <e2> 사구체신염과 </e2> 신증후군은 신장 관련 질환이다 .	SYMP	DIS
IsAccompaniedBy	다형 <e1> 홍반은 </e1> 알레르기 반응으로 인한 홍반성 피부 질환이고, 사구체신염과 <e2> 신증후군은 </e2> 신장 관련 질환이다 .	SYMP	DIS
IsAccompaniedBy	다형 홍반은 <e1> 알레르기 </e1> 반응으로 인한 홍반성 피부 질환이고, <e2> 사구체신염과 </e2> 신증후군은 신장 관련 질환이다 .	SYMP	DIS
IsAccompaniedBy	다형 홍반은 <e1> 알레르기 </e1> 반응으로 인한 홍반성 피부 질환이고, 사구체신염과 <e2> 신증후군은 </e2> 신장 관련 질환이다 .	SYMP	DIS
Triggers	<e1> 화이자 </e1> 백신 연합뉴스 한편 일본에서 화이자 코로나19 백신 접종 시 여성에게서 <e2> 발열 </e2> 등 부작용이 심하지만 그만큼 항체의 양도 많이 형성된다는 일본의 연구 결과가 나왔다 .	VACC	SYMP
Triggers	화이자 백신 연합뉴스 한편 일본에서 <e1> 화이자 </e1> 코로나19 백신 접종 시 여성에게서 <e2> 발열 </e2> 등 부작용이 심하지만 그만큼 항체의 양도 많이 형성된다는 일본의 연구 결과가 나왔다 .	VACC	SYMP
Triggers	연합뉴스 <e1> 화이자 </e1> 백신 접종 시 나타나는 <e2> 발열이나 </e2> 오한 등 부작용도 1차보다 2차 접종 때, 남성보다 여성에게 더 강하게 나타나는데, 이번 연구 결과 항체의 양과 관련이	VACC	SYMP
Triggers	연합뉴스 <e1> 화이자 </e1> 백신 접종 시 나타나는 발열이나 <e2> 오한 </e2> 등 부작용도 1차보다 2차 접종 때, 남성보다 여성에게 더 강하게 나타나는데, 이번 연구 결과 항체의 양과 관련이	VACC	SYMP
IsAccompaniedBy	청원인 A씨는 만 73세인 아버지는 8월15일 <e1> 심정지로 </e1> 갑자기 <e2> 사망하셨다고 </e2> 했다 .	SYMP	DIS
Triggers	군 복무 중인 20대 남성이 <e1> 화이자 </e1> 백신 접종 완료 후 <e2> 급성 골수성 백혈병 </e2> 진단을 받았다며 가족 측이 정부에 인과성 확인과 백신 부작용에 대한 마련을 요구했다 .	VACC	DIS
Triggers	앞서 지난 9일에도 <e1> 화이자 </e1> 백신을 맞은 고3 학생이 <e2> 급성 </e2> 골수성 백혈병 진단을 받았다는 청원이, 13일에는 아스트라제네카 백신을 맞은 서울시 퇴직 공무원이	VACC	DIS
Triggers	앞서 지난 9일에도 <e1> 화이자 </e1> 백신을 맞은 고3 학생이 급성 <e2> 골수성 백혈병 </e2> 진단을 받았다는 청원이, 13일에는 아스트라제네카 백신을 맞은 서울시 퇴직 공무원이	VACC	DIS
IsTriggeredBy	앞서 지난 9일에도 화이자 백신을 맞은 고3 학생이 <e1> 급성 </e1> 골수성 백혈병 진단을 받았다는 청원이, 13일에는 <e2> 아스트라제네카 </e2> 백신을 맞은 서울시 퇴직 공무원이	DIS	VACC
IsTriggeredBy	앞서 지난 9일에도 화이자 백신을 맞은 고3 학생이 급성 <e1> 골수성 백혈병 </e1> 진단을 받았다는 청원이, 13일에는 <e2> 아스트라제네카 </e2> 백신을 맞은 서울시 퇴직 공무원이	DIS	VACC
Triggers	군복무 중인 20대 남성이 <e1> 화이자 </e1> 백신 접종 완료 후 급성 <e2> 골수성 백혈병 </e2> 진단을 받아 부작용 논란이 일고 있다 .	VACC	DIS
Triggers	한편 청와대 국민청원 게시판에는 지난 9일 <e1> 화이자 </e1> 백신을 맞은 고3 학생이 <e2> 급성 골수성 백혈병 </e2> 진단을 받았다는 청원에 이어 13일에는 아스트라제네카 백신을 맞은	VACC	DIS
IsTriggeredBy	한편 청와대 국민청원 게시판에는 지난 9일 화이자 백신을 맞은 고3 학생이 <e1> 급성 골수성 백혈병 </e1> 진단을 받았다는 청원에 이어 13일에는 <e2> 아스트라제네카 </e2> 백신을 맞은	DIS	VACC
Triggers	군복무 중인 20대 아들이 신종 코로나바이러스 감염증(코로나19) <e1> 화이자 </e1> 백신 접종 후 <e2> 백혈병을 </e2> 판정 받았다는 국민청원이 올라왔다 .	VACC	DIS
Triggers	양평군에 거주하는 청원인 A씨는 건강했던 스물한 살 아들이 군부대에서 <e1> 화이자 </e1> 백신 접종을 받은 뒤 고열이 나며 <e2> 몸살 </e2> 증세를 보였다고 말했다 .	VACC	SYMP
Triggers	앞서 지난 9일에도 <e1> 화이자 </e1> 백신을 맞은 고3 학생이 접종 9일 만에 <e2> 급성 골수성 백혈병 </e2> 진단을 받았다는 내용의 국민청원이 올라왔다 .	VACC	DIS
Triggers	13일에는 <e1> 아스트라제네카(AZ) </e1> 백신을 맞은 서울시 퇴직 공무원이 <e2> 급성 골수성 백혈병 </e2> 진단을 받았다는 청원이 게재된 바 있다 .	VACC	DIS
Triggers	인도에서는 지난 1월 중순부터 백신 접종이 시작됐으며 현재 <e1> 아스트라제네카 </e1> 백신, 러시아산 <e2> 스푸트니크V </e2> 백신, 현지 업체 바라트 바이오테크가 개발한 코백신	VACC	DIS
Triggers	30세 이상 예비군·민방위 대상 코로나19 <e1> 얀센 </e1> 백신접종의 사전예약이 진행된 이후 코로나 백신 부작용 중 하나인 <e2> 아나필락시스를 </e2> 보장해주는 보험상품에 대한	VACC	DIS
Triggers	이어 <e1> 얀센 </e1> 백신 도입 등 백신 접종 대상자 범위가 확대되면서 이달 들어 <e2> 아나필락시스쇼크진단보험 </e2> 가입자가 급속히 늘어나고 있는 추세라며 당사의 고객서비스센터에도 보험 관련	VACC	DIS
Accompanies	<e1> 아나필락시스 쇼크는 </e1> 특정 항원에 반응하는 급성 전신 알레르기 질환으로, 원인에 노출된 후 대개 30분 이내에 <e2> 호흡기·순환기 증상이 </e2> 나타난다	DIS	SYMP
Triggers	<e1> 아스트라제네카(AZ) </e1> 백신을 맞은 뒤 <e2> 혈소판 감소성 혈전증(TTS) </e2> 판정을 받은 30대 남성이 16일 숨졌다 .	VACC	DIS
Triggers	해당 30대 초반 남성은 지난달 27일 <e1> 아스트라제네카 </e1> 잔여 백신을 접종받은 뒤 9일 만인 지난 5일 <e2> 심한 </e2> 두통과 구토 등의 증상이 나타나 의원급 의료기관을	VACC	SYMP
Triggers	해당 30대 초반 남성은 지난달 27일 <e1> 아스트라제네카 </e1> 잔여 백신을 접종받은 뒤 9일 만인 지난 5일 심한 <e2> 두통과 </e2> 구토 등의 증상이 나타나 의원급 의료기관을	VACC	SYMP
Triggers	해당 30대 초반 남성은 지난달 27일 <e1> 아스트라제네카 </e1> 잔여 백신을 접종받은 뒤 9일 만인 지난 5일 심한 두통과 <e2> 구토 </e2> 등의 증상이 나타나 의원급 의료기관을	VACC	SYMP
Triggers	해당 30대 초반 남성은 지난달 27일 아스트라제네카 <e1> 잔여 </e1> 백신을 접종받은 뒤 9일 만인 지난 5일 <e2> 심한 </e2> 두통과 구토 등의 증상이 나타나 의원급 의료기관을	VACC	SYMP
Triggers	해당 30대 초반 남성은 지난달 27일 아스트라제네카 <e1> 잔여 </e1> 백신을 접종받은 뒤 9일 만인 지난 5일 심한 <e2> 두통과 </e2> 구토 등의 증상이 나타나 의원급 의료기관을	VACC	SYMP
Triggers	해당 30대 초반 남성은 지난달 27일 아스트라제네카 <e1> 잔여 </e1> 백신을 접종받은 뒤 9일 만인 지난 5일 심한 두통과 <e2> 구토 </e2> 등의 증상이 나타나 의원급 의료기관을	VACC	SYMP
Triggers	<e1> 아스트라제네카 </e1> 백신의 부작용으로 알려진 <e2> 혈소판 감소성 혈전증 </e2> 사례가 국내에서 확인된 것은 지난달 31일 발표된 첫 사례에 이어 두 번째다 .	VACC	DIS
Triggers	자신을 현직 간호사라고 밝힌 또 다른 청원인은 지난 9일 아버지가 <e1> 아스트라제네카(AZ) </e1> 백신 접종 후 <e2> 길랭-바레증후군을 </e2> 진단받고 사지마비로	VACC	DIS
Triggers	자신을 현직 간호사라고 밝힌 또 다른 청원인은 지난 9일 아버지가 <e1> 아스트라제네카(AZ) </e1> 백신 접종 후 길랭-바레증후군을 진단받고 <e2> 사지마비로 </e2>	VACC	SYMP
Accompanies	자신을 현직 간호사라고 밝힌 또 다른 청원인은 지난 9일 아버지가 아스트라제네카(AZ) 백신 접종 후 <e1> 길랭-바레증후군을 </e1> 진단받고 <e2> 사지마비로 </e2>	DIS	SYMP
Accompanies	<e1> 길랑-바레 증후군은 </e1> 체내 면역 체계가 신경세포를 손상시켜 근육 약화나 마비를 유발하는 드문 신경학적 장애로 쇠약에서부터 <e2> 심한 </e2> 마비 등의 증상이	DIS	SYMP
Accompanies	<e1> 길랑-바레 증후군은 </e1> 체내 면역 체계가 신경세포를 손상시켜 근육 약화나 마비를 유발하는 드문 신경학적 장애로 쇠약에서부터 심한 <e2> 마비 </e2> 등의 증상이	DIS	SYMP
Triggers	아울러 청원인은 최근에서 <e1> AZ, </e1> 얀센은 <e2> 길랭-바레증후군을 </e2> 주의하라는 내용이 계속 보도되고 있다며 원인이 백신이 아님을 정확히 밝힐 수 없다면	VACC	DIS
Triggers	아울러 청원인은 최근에서 AZ, <e1> 얀센은 </e1> <e2> 길랭-바레증후군을 </e2> 주의하라는 내용이 계속 보도되고 있다며 원인이 백신이 아님을 정확히 밝힐 수 없다면	VACC	DIS
Triggers	6월 1일 30세 이상 예비군, 민방위 대원, 국방·외교 관련자도 <e1> 얀센 </e1> 코로나 백신 접종이 가능해졌습니다. 효과가 66%라 효과가 떨어진다? 혹은 <e2> 혈전 </e2>	VACC	SYMP
Triggers	앞서 지난 6월 <e1> 아스트라제네카 </e1> 백신을 접종한 아버지가 <e2> 길랭-바레 증후군 </e2> 진단을 받았다는 한 간호사의 청원 등 백신 부작용으로 고통을 호소하는 이들의 청원이	VACC	DIS
Accompanies	<e1> 아나필락시스는 </e1> 음식물·독소·백신 등 특정 외부 항원에 반응해 일어나는 급성 전신성 알레르기 질환으로, 원인에 노출된 후 대개 30분 이내에 <e2> 호흡기·순환기 </e2>	DIS	SYMP
Accompanies	<e1> 아나필락시스 쇼크는 </e1> 특정 항원에 반응하는 급성 전신 알레르기 질환으로, 원인에 노출된 후 대개 30분 이내에 <e2> 호흡기ㆍ순환기 증상이 </e2> 나타난다	DIS	SYMP
Accompanies	<e1> 아나필락시스 쇼크는 </e1> 약제 혹은 꽃가루 등 외부 자극으로 인해 <e2> 가려움증, </e2> 두드러기, 호흡곤란 등 증상이 나타나는 중증 알레르기 반응이다 .	DIS	SYMP
Accompanies	<e1> 아나필락시스 쇼크는 </e1> 약제 혹은 꽃가루 등 외부 자극으로 인해 가려움증, <e2> 두드러기, </e2> 호흡곤란 등 증상이 나타나는 중증 알레르기 반응이다 .	DIS	SYMP
Accompanies	<e1> 아나필락시스 쇼크는 </e1> 약제 혹은 꽃가루 등 외부 자극으로 인해 가려움증, 두드러기, <e2> 호흡곤란 </e2> 등 증상이 나타나는 중증 알레르기 반응이다 .	DIS	SYMP
Accompanies	<e1> 아나필락시스 쇼크는 </e1> 약제 혹은 꽃가루 등 외부 자극으로 인해 가려움증, 두드러기, 호흡곤란 등 증상이 나타나는 중증 <e2> 알레르기 </e2> 반응이다 .	DIS	SYMP
IsAccompaniedBy	금감원은 이 상품들의 경우 통상 백신 부작용으로 보고되는 <e1> 혈전증상을 </e1> 비롯해 근육통, 두통 등 증상은 보장하지 않으며 0.0006% 확률로 발생하는 <e2> 아나필락시스 쇼크만 </e2>	SYMP	DIS
IsAccompaniedBy	금감원은 이 상품들의 경우 통상 백신 부작용으로 보고되는 혈전증상을 비롯해 <e1> 근육통, </e1> 두통 등 증상은 보장하지 않으며 0.0006% 확률로 발생하는 <e2> 아나필락시스 쇼크만 </e2>	SYMP	DIS
IsAccompaniedBy	금감원은 이 상품들의 경우 통상 백신 부작용으로 보고되는 혈전증상을 비롯해 근육통, <e1> 두통 </e1> 등 증상은 보장하지 않으며 0.0006% 확률로 발생하는 <e2> 아나필락시스 쇼크만 </e2>	SYMP	DIS
Triggers	신종 코로나바이러스 감염증(코로나19) 예방을 위해 <e1> 모더나 </e1> 백신을 맞은 20대 일본 여성이 <e2> 탈모증에 </e2> 걸렸다고 주장했다 .	VACC	DIS
Accompanies	<e1> 아나필락시스란 </e1> 음식물, 독소, 백신 등 외부 자극에 의해 급격히 진행되는 <e2> 알레르기 </e2> 반응을 말한다 .	DIS	SYMP
Triggers	최근에는 예비군·민방위 대상 <e1> 얀센 </e1> 백신 예약과 접종이 시작되면서 <e2> 아나필락시스를 </e2> 보장해주는 보험상품에 대한 관심이 많아지고 있다 .	VACC	DIS
Accompanies	김광주 인턴 기자 = 코로나19 백신 2차 접종을 마친 아버지가 <e1> 횡단성 척수염으로 </e1> <e2> 하반신 </e2> 전체가 마비됐다며 비싼 치료비를 감당하기 힘들다는	DIS	SYMP
Accompanies	김광주 인턴 기자 = 코로나19 백신 2차 접종을 마친 아버지가 <e1> 횡단성 척수염으로 </e1> 하반신 전체가 <e2> 마비됐다며 </e2> 비싼 치료비를 감당하기 힘들다는	DIS	SYMP
Triggers	청원인은 지난 8월 12일 아버지가 <e1> 아스트라제네카 </e1> 2차를 맞고 그날 늦은 저녁 <e2> 열이 </e2> 좀 오르셔서 타이레놀을 한차례 복용하셨다며 오한	VACC	SYMP
Triggers	청원인은 지난 8월 12일 아버지가 <e1> 아스트라제네카 </e1> 2차를 맞고 그날 늦은 저녁 열이 좀 오르셔서 타이레놀을 한차례 복용하셨다며 <e2> 오한 </e2>	VACC	SYMP
Triggers	이스라엘은 <e1> 화이자 </e1> 백신이 청소년에 부작용을 일으킬 수 있다는 임상분석결과를 공개하면서, 3000명의 청소년 백신접종자 중에서 1명꼴로 심각한 <e2> 심근염 </e2> 부작용이 발생한다는 결과를 발표하기도	VACC	DIS
Accompanies	<e1> 아나필락시스는 </e1> 음식물·독소·백신 등 특정 외부 항원에 반응해 일어나는 급성 전신성 <e2> 알레르기 </e2> 질환이다 .	DIS	SYMP
Triggers	전북 정읍에서 70대가 <e1> 아스트라제네카(AZ) </e1> 백신 접종 17일 만에 <e2> 숨졌다 </e2> .	VACC	DIS
Triggers	코로나19 <e1> 아스트라제네카 </e1> 백신 2차 접종을 마친 아버지가 <e2> 횡단성 척수염으로 </e2> 하반신 전체가 마비됐다며 비싼 치료비를 감당하기 힘들다고	VACC	DIS
Triggers	코로나19 <e1> 아스트라제네카 </e1> 백신 2차 접종을 마친 아버지가 횡단성 척수염으로 <e2> 하반신 </e2> 전체가 마비됐다며 비싼 치료비를 감당하기 힘들다고	VACC	DIS
Triggers	코로나19 <e1> 아스트라제네카 </e1> 백신 2차 접종을 마친 아버지가 횡단성 척수염으로 하반신 전체가 <e2> 마비됐다며 </e2> 비싼 치료비를 감당하기 힘들다고	VACC	SYMP
Accompanies	코로나19 아스트라제네카 백신 2차 접종을 마친 아버지가 <e1> 횡단성 척수염으로 </e1> 하반신 전체가 <e2> 마비됐다며 </e2> 비싼 치료비를 감당하기 힘들다고	DIS	SYMP
Accompanies	코로나19 아스트라제네카 백신 2차 접종을 마친 아버지가 횡단성 척수염으로 <e1> 하반신 </e1> 전체가 <e2> 마비됐다며 </e2> 비싼 치료비를 감당하기 힘들다고	DIS	SYMP
Triggers	청원인은 지난 8월 12일 아버지가 <e1> 아스트라제네카 </e1> 2차를 맞고 그날 늦은 저녁 <e2> 열이 </e2> 좀 오르셔서 타이레놀을 한차례 복용하셨다며 오한	VACC	SYMP
Triggers	청원인은 지난 8월 12일 아버지가 <e1> 아스트라제네카 </e1> 2차를 맞고 그날 늦은 저녁 열이 좀 오르셔서 타이레놀을 한차례 복용하셨다며 <e2> 오한 </e2>	VACC	SYMP
Triggers	<e1> 아스트라제네카(AZ)·얀센 </e1> 등의 부작용으로 꼽히는 <e2> 혈소판 감소성 혈전증, </e2> 또는 백신 접종 후 흔하게 발생하는 발열·두통·오한 등으로 병원을	VACC	DIS
Triggers	<e1> 아스트라제네카(AZ)·얀센 </e1> 등의 부작용으로 꼽히는 혈소판 감소성 혈전증, 또는 백신 접종 후 흔하게 발생하는 <e2> 발열·두통·오한 </e2> 등으로 병원을	VACC	SYMP
Accompanies	아스트라제네카(AZ)·얀센 등의 부작용으로 꼽히는 <e1> 혈소판 감소성 혈전증, </e1> 또는 백신 접종 후 흔하게 발생하는 <e2> 발열·두통·오한 </e2> 등으로 병원을	DIS	SYMP
Triggers	존슨 앤드 존슨 백신의 임상시험 결과 <e1> 화이자와 </e1> 모더나에 비해 <e2> 경증·중증질환으로부터 </e2> 잘 보호되지 않았다 .	VACC	DIS
Triggers	존슨 앤드 존슨 백신의 임상시험 결과 화이자와 <e1> 모더나에 </e1> 비해 <e2> 경증·중증질환으로부터 </e2> 잘 보호되지 않았다 .	VACC	DIS
Triggers	<e1> 아스트라제네카 </e1> 백신을 맞은 사람 가운데 두 명의 30대 남성에서 <e2> 뇌 혈전 </e2> 부작용이 발생했고 이 가운데 한 명은 제때 치료를 받아 중증으로 진행되지 않았으나 다른 한 명은 16일	VACC	DIS
Triggers	우리보다 일찍, 그리고 더 많이 <e1> 아스트라제네카 </e1> 백신을 접종한 유럽 국가에서는 이미 이와 유사한 부작용 사례와 <e2> 사망 </e2> 사례가 다수 있다 .	VACC	DIS
Triggers	<e1> 아스트라제네카뿐만 </e1> 아니라 최근 전령리보핵산(mRNA)에 기반을 한 화이자·모더나 백신도 치명적 결과로 이어질 수 있는 <e2> 심근염과 </e2> 심낭염을	VACC	DIS
Triggers	<e1> 아스트라제네카뿐만 </e1> 아니라 최근 전령리보핵산(mRNA)에 기반을 한 화이자·모더나 백신도 치명적 결과로 이어질 수 있는 심근염과 <e2> 심낭염을 </e2>	VACC	DIS
Triggers	아스트라제네카뿐만 아니라 최근 <e1> 전령리보핵산(mRNA)에 </e1> 기반을 한 화이자·모더나 백신도 치명적 결과로 이어질 수 있는 <e2> 심근염과 </e2> 심낭염을	VACC	DIS
Triggers	아스트라제네카뿐만 아니라 최근 <e1> 전령리보핵산(mRNA)에 </e1> 기반을 한 화이자·모더나 백신도 치명적 결과로 이어질 수 있는 심근염과 <e2> 심낭염을 </e2>	VACC	DIS
Triggers	아스트라제네카뿐만 아니라 최근 전령리보핵산(mRNA)에 기반을 한 <e1> 화이자·모더나 </e1> 백신도 치명적 결과로 이어질 수 있는 <e2> 심근염과 </e2> 심낭염을	VACC	DIS
