Accompanies	연구팀은 백신 접종 후 후유증이라고 알려진 뇌염, 골수염, 급성발작, 길랑바레 증후군 같은 신경질환, 급성 <e1> 심근경색, </e1> 뇌졸중, 폐색전증 등 심혈관질환, <e2> 안면신경마비, </e2> 맹장염, 과민증, 아나필락시스, 다계통 염증 증후군 등에 주목했다 .
Triggers	작성자는 지난 13일 청와대 국민청원 게시판에도 <e1> 화이자 </e1> 1차를 맞고 <e2> 하반신 마비가 </e2> 왔습니다라는 제목으로 같은 내용의 청원글을 올렸다 .
Triggers	지난 8일 청와대 국민청원 게시판에는 <e1> 화이자 </e1> <e2> 탈모 </e2> 부작용이라는 제목의 글이 올라왔습니다 .
Triggers	식약처는 <e1> mRNA </e1> 코로나19 백신을 접종 후 7일 이내 가슴통증, <e2> 숨참, </e2> 빠른 심박동, 심장이 빠르게 뛰는 심장 조동, 두근거림 등 증상이 나타난다면 즉시 진료를 받기를 바란다고 권했다 .
Other	한편 얀센은 1회 접종으로 끝인데 <e1> 피로감, </e1> 두통, 근육통, 오한, <e2> 발열, </e2> 메스꺼움, 통증, 부어오름 등 다양한 부작용이 나타나는 것으로 보고됐다 .
Other	흔하게* 나타난 이상사례는 주사부위 통증, <e1> 피로, </e1> 두통, 근육통, 관절통, <e2> 오한, </e2> 메스꺼움/구토, 림프절병증, 발열,
Other	김 교수는 심근염을 진단할 시 <e1> 심근 </e1> 효소(Troponin I 또는 T) 상승 ST분절 이상 <e2> 부정맥 </e2> 등 심전도 심장박동 모니터링 이상 국소적 또는 전반적인 벽운동 이상 심초음파상 심실 비후 등 심초음파 이상 시 MRI 또는 심근조직 검사로 심근염을 확진해야 한다며 백신 접종 후 수일 내 없었던 흉통을 앓는 사람들이 오게 되면 ECG, Troponin, CRP, ESR, Echo, MRI, PCR 등을 진행하고 보존적 치료를 통해 NSAIDs를 사용하고 심한 경우 스테로이드, 아스피린, IV IG 등을 사용하면 된다고 설명했다 .
Other	한편 현재 질병관리청이 인정하고 있는 백신 이상반응 신고 항목엔 발열, 통증, <e1> 부기 </e1> 발적 구토 메스꺼움 두통 <e2> 관절통 </e2> 근육통 피로감 알레르기 반응, 기타 등 8개 항목이다 .
Triggers	정부는 아스트라제네카 백신의 부작용으로 혈전증, <e1> 화이자 </e1> 백신 부작용으로 <e2> 심근염‧심낭염이 </e2> 발생할 수 있다고 인정하고 있다 .
Triggers	올해 7월 <e1> 아스트라제네카 </e1> 백신으로 1차 접종을 한 A씨는 2차 접종 5시간 뒤부터 식은땀, <e2> 복통, </e2> 설사와 구토를 하는 등 이상 반응을 보였다 .
Other	황응수 서울의대 교수는 코로나19 백신의 유효성과 안전성에 대한 최신 지견이라는 주제발표에서 독감 백신의 경우 100만명 당 약 1명 정도 발생이 보고되는데, 화이자와 모더나 (mRNA 방식의 코로나19 백신)에서 발생하는 <e1> 아나필락시스 반응 </e1> <e2> (알레르기 쇼크)은 </e2> 100만명 당 2.5명에서 4.7명 정도로 보고가 됐다고 말했다 .
Other	미국 식품의약국(FDA)에서는 최근 “m-RNA 백신의 성분 가운데 폴리에틸렌 글리콜이 헛배, 설사, 구역질, <e1> 가스 </e1> 차는 증세, 근육의 쥐, 피부 <e2> 두드러기 </e2> 등의 부작용을 유발할 수 있다”고 밝혔다 .
Other	화이자 백신 이상반응은 근육통, 어지러움, <e1> 두통, </e1> 발열, 메스꺼움, <e2> 오한, </e2> 구토, 알레르기반응, 3일이내 접종부위
Other	미국의 mRNA 코로나19 <e1> 백신(화이자, </e1> <e2> 모더나) </e2> 접종 후 심근염 및 심낭염이 드물게 보고되고 있다 .
IsAccompaniedBy	김원장 교수(분당차병원 심장내과)는 COVID19 Vacine 접종 후 <e1> 흉통 </e1> 심근염 심낭염을 중심으로 주제발표를 통해 미국, 이스라엘, 영국 등에서 발표한 mRNA 백신 접종자와 <e2> 심근염 </e2> 심낭염 케이스의 통계를 비교하면서 연령별로는 30세 미만, 성별로는 남성, 접종 차 수로는 2차 접종 시에 대부분 발생하는 것으로 나타났다라고 밝혔다 .
Triggers	mRMA 코로나19 <e1> 백신(화이자, </e1> 모더나) 접종 후 심근염 및 <e2> 심낭염 </e2> 발생이 보고되고 있습니다 .
Other	연구팀은 백신 접종 후 후유증이라고 알려진 뇌염, 골수염, 급성발작, <e1> 길랑바레 증후군 </e1> 같은 신경질환, 급성 심근경색, 뇌졸중, <e2> 폐색전증 </e2> 등 심혈관질환, 안면신경마비, 맹장염, 과민증, 아나필락시스, 다계통 염증 증후군 등에 주목했다 .
Other	현재 국내에서 접종 중인 아스트라제네카와 화이자 백신 모두 국소 부작용 (주사 부위 통증, 부어오름, 홍조 등)과 전신 부작용 (피로감, 근육통, <e1> 두통, </e1> <e2> 발열 </e2> 등)이 나타날 수 있다 .
Other	1233 이번에 보상이 결정된 183건은 예방접종 후 발열, 두통, <e1> 근육통, </e1> 어지럼증, 알레르기 <e2> 반응 </e2> 등의 이상반응으로 치료를 받은 사례 등이다 .
Accompanies	연구팀은 백신 접종 후 후유증이라고 알려진 뇌염, <e1> 골수염, </e1> <e2> 급성발작, </e2> 길랑바레 증후군 같은 신경질환, 급성 심근경색, 뇌졸중, 폐색전증 등 심혈관질환, 안면신경마비, 맹장염, 과민증, 아나필락시스, 다계통 염증 증후군 등에 주목했다 .
Other	이상반응은 <e1> 근육통, </e1> <e2> 발열, </e2> 두통 순 등으로 나타났다 .
Triggers	연구자들은 <e1> 화이자 </e1> 백신 접종 후 <e2> 뇌졸중의 </e2> 가능성이 증가할 수 있지만 바이러스 자체에 감염될 때 발생하는 위험보다 12배 낮다고 말한다 .
Other	혈전증이 발생하면 <e1> 호흡곤란과 </e1> <e2> 흉통이 </e2> 나타날 수 있고 심하면 사망에 이르게까지 하는 부작용이다 .
Triggers	현재 국내에서 접종 중인 아스트라제네카와 <e1> 화이자 </e1> 백신 모두 국소 부작용 (주사 부위 통증, 부어오름, 홍조 등)과 전신 부작용 <e2> (피로감, </e2> 근육통, 두통, 발열 등)이 나타날 수 있다 .
Triggers	<e1> mRMA </e1> 코로나19 백신(화이자, 모더나) 접종 후 <e2> 심근염 </e2> 및 심낭염 발생이 보고되고 있습니다 .
Other	<e1> 아스트라제네카가 </e1> 2000만회, 화이자가 6600만회, 모더나가 2000만회, <e2> 얀센이 </e2> 700만회다 .
Other	이런 가운데 질병관리청은 예방 접종 후 이상 반응으로 ▲접종부위 통증, 부기 ▲발열, <e1> 메스꺼움, </e1> <e2> 근육통 </e2> ▲피로감 ▲두통 등을 안내하고 있으나 생리불순이나
Other	덴마크 보건당국은 “공동 연구 자료에 따르면 모더나 백신 접종을 2차까지 완료할 경우 <e1> 심근염 </e1> 또는 <e2> 심낭염 </e2> 증상이 부작용으로 나타날 수 있다”고 밝혔습니다 .
Other	그러면서 저림 <e1> 시력저하 </e1> <e2> 피부발진 </e2> 부정맥 등 부작용 인정범위 확대 △관련 부작용 치료를 위한 전문 진료체계 확보 등을 요청하고 있다고 전했다 .
Other	그는 이어 현재 백신 접종 노쇼는 거의 없고 많게는 하루 100명씩 접종하는 곳도 이야기를 들었다며 <e1> 아스트라제네카와 </e1> <e2> 얀센 </e2> 백신 접종 대상군에 다른 것에 따른
Triggers	사진=청와대 국민청원 게시판 화면 캡처. 썝蹂몃낫湲 븘씠肄 이밖에 70대 아버지가 백신을 맞고 한 달 뒤 뇌경색으로 언어장애 마비 증상으로 입원했다, <e1> 아스트라제네카와 </e1> 화이자 백신을 교차 접종한 후 첫 사망한 경찰관의 억울한 죽음의 사안을 밝혀달라, 78세 아버지가 화이자 2차 접종 후 7일 만에 구토, 오한, 두통, <e2> 어지럼증, </e2> 사지마비 증상으로 응급실로 가셨다 등 백신 관련 청원은 이어지고 있다 .
Accompanies	화이자·모더나 접종 미국 청소년, 심근·심낭염 사례 잇따라 <e1> 심근염은 </e1> <e2> 심장근육에, </e2> 심낭염은 심장을 둘러싸고 있는 이중막인 심낭(중피)에
IsAccompaniedBy	이어 <e1> 흉통이 </e1> 소염진통제에 반응하지 않거나 심전도의 변화, 흉부 엑스레이 선상 심비대 또는 양측에 흉수가 찬 현상, Troponin 양성 혈역학적 이상 징후를 보일 시 심장전문의에게 전원을 결정해야 할 것으로 보인다라며 1차 백신 접종 후 <e2> 심근염을 </e2> 호소하는 경우 사례에 따라 다르겠지만 2차 접종을 늦추는 게 좋을 것 같다고 말했다 .
Other	<e1> 혈소판감소성 </e1> <e2> 혈전증이란? </e2>
Triggers	이 중 9명은 <e1> 화이자 </e1> 백신, 8명은 아스트라제네카 백신, 3명은 모더나 백신을 맞았으며 아직 접종과 <e2> 사망간 </e2> 인과관계는 확인되지 않았다 .
Other	현재 국내에서 접종 중인 아스트라제네카와 화이자 백신 모두 국소 부작용 <e1> (주사 부위 통증, </e1> 부어오름, 홍조 등)과 전신 부작용 <e2> (피로감, </e2> 근육통, 두통, 발열 등)이 나타날 수 있다 .
Triggers	식약처는 <e1> mRNA </e1> 코로나19 백신을 접종 후 7일 이내 가슴통증, 숨참, 빠른 심박동, 심장이 빠르게 뛰는 심장 조동, <e2> 두근거림 </e2> 등 증상이 나타난다면 즉시 진료를 받기를 바란다고 권했다 .
Triggers	실제 유튜브를 운영 중인 전문의들 중 일부는 <e1> 화이자 </e1> 백신 접종으로 발생할 수 있는 부작용 중 하나인 <e2> 심근염 </e2> 예방이나 접종 후 가슴통증 발견 시에는 이부프로펜 성분 소염진통제를 복용할 것을 권고하고 있다 .
Accompanies	코로나19 아스트라제네카 백신 2차 접종을 마친 아버지가 횡단성 척수염으로 <e1> 하반신 </e1> 전체가 <e2> 마비됐다며 </e2> 비싼 치료비를 감당하기 힘들다고
Other	청원인은 지난 8월 12일 아버지가 아스트라제네카 2차를 맞고 그날 늦은 저녁 <e1> 열이 </e1> 좀 오르셔서 타이레놀을 한차례 복용하셨다며 <e2> 오한 </e2>
Other	특히 저림 시력저하 <e1> 피부발진 </e1> <e2> 부정맥 </e2> 증상이 많은데 이 부분은 현재 부작용으로도 인정이 되지 않고, 의사들도 해줄 수 있는 게 없다고 한다고 토로했다 .
Other	이런 가운데 질병관리청은 예방 접종 후 이상 반응으로 ▲접종부위 <e1> 통증, </e1> 부기 ▲발열, 메스꺼움, 근육통 ▲피로감 ▲두통 등을 안내하고 있으나 <e2> 생리불순이나 </e2>
Other	현재 국내에서 접종 중인 아스트라제네카와 화이자 백신 모두 국소 부작용 (주사 부위 통증, <e1> 부어오름, </e1> 홍조 등)과 전신 부작용 (피로감, <e2> 근육통, </e2> 두통, 발열 등)이 나타날 수 있다 .
Other	<e1> mRNA </e1> 백신인 <e2> 화이자나 </e2> 모더나는 발열, 오한, 기저질환 악화, 피부 밑 출혈, 알레르기 등으로 2회 접종하며, 1차 접종 때보다 2차 접종 때 부작용이 더 심하게 나타난다고 보고됐다 .
Triggers	EMA는 또 <e1> 얀센 </e1> 백신과 다국적 제약사 아스트라제네카 백신의 제품 정보에 <e2> 혈소판감소증을 </e2> ‘빈도가 알려지지 않은 이상 반응’으로 올리라고 권고했다 .
Other	연구팀은 이들에게 미국 질병통제예방센터가 공표한 코로나 백신의 7가지 대표적인 부작용 접종부위통증 <e1> 열 </e1> 오한 <e2> 두통 </e2> 관절통 오심 피로감을 알려주고 백신을 맞으면 어떻겠느냐고 물었다 .
Other	현재 백신 이상 반응 신고 항목은 발열과 통증 부기 발적 구토 <e1> 메스꺼움 </e1> 두통 <e2> 관절통 </e2> 근육통 피로감 알레르기 반응, 기타, 총 8개 항목입니다 .
Triggers	현재 국내에서 접종 중인 <e1> 아스트라제네카와 </e1> 화이자 백신 모두 국소 부작용 <e2> (주사 부위 통증, </e2> 부어오름, 홍조 등)과 전신 부작용 (피로감, 근육통, 두통, 발열 등)이 나타날 수 있다 .
Other	해당 남성은 백신 접종 후 지난 9일 심한 두통이 나타나 의료기관 방문치료를 하였으며, 그 후에도 <e1> 두통이 </e1> 계속된 가운데 같은 달 12일 <e2> 경련이 </e2> 동반돼 입원 치료를 받았다 .
Other	청원인은 9일 아버지가 아스트라제네카 백신 접종 후 길랭-바레증후군을 진단받고 <e1> 사지마비를 </e1> 비롯한 안면마비 <e2> 호흡근마비로 </e2> 현재 중환자실 입원 중이라며 기저질환이라고는 고지혈증 하나밖에 없던 건강하시던 분이다 .
Other	아울러 급성마비(1천373건), <e1> 뇌증 </e1> 뇌염 (521건), 경련 (358건), 골염 골수염 (39건), 감각 저하와 근육 약화에 따른 마비 증상인 <e2> 길랑-바레 증후군 </e2> (230건) 등 중증 이상반응을 비롯해, 근육통 두통 발열 오한 메스꺼움 등 일반 이상반응(9천988건) 모두 보상을 받을 수 없다 .
Other	한편 얀센은 1회 접종으로 끝인데 피로감, 두통, <e1> 근육통, </e1> 오한, <e2> 발열, </e2> 메스꺼움, 통증, 부어오름 등 다양한 부작용이 나타나는 것으로 보고됐다 .
Other	화이자 2차 백신을 맞은 30대 여성이 <e1> 하혈 </e1> 및 <e2> 호흡곤란 </e2> 증상을 보이다가 접종 5일 만에 숨졌다는 안타까운 사연이 공개됐다. (사진=연합뉴스) 2일 청와대 국민청원
Other	미국 식품의약국(FDA)에서는 최근 “m-RNA 백신의 성분 가운데 폴리에틸렌 글리콜이 헛배, <e1> 설사, </e1> 구역질, <e2> 가스 </e2> 차는 증세, 근육의 쥐, 피부 두드러기 등의 부작용을 유발할 수 있다”고 밝혔다 .
Triggers	EMA는 유럽 경제지역(EEA)에서 화이자와 <e1> 모더나 </e1> 백신을 맞고 <e2> 심근염 </e2> 증세가 나타난 사례 각각 145건과 19건, 심낭염 사례도 각각 138건과 19건을 검토했다고 전했다 .
Triggers	<e1> 화이자 </e1> 백신 이상반응은 근육통, 어지러움, <e2> 두통, </e2> 발열, 메스꺼움, 오한, 구토, 알레르기반응, 3일이내 접종부위
IsAccompaniedBy	다형 홍반은 <e1> 알레르기 </e1> 반응으로 인한 홍반성 피부 질환이고, 사구체신염과 <e2> 신증후군은 </e2> 신장 관련 질환이다 .
Other	* 오심, <e1> 구토, </e1> 류마티스관절염, <e2> 말초부종, </e2> 호흡곤란, B세포 소림프구성림프종, 자율신경계불균형 각 1건, 얼굴부종
Other	일반적으로 예방접종 후 흔하게 나타나는 국소 이상반응은 접종부위 통증이나 <e1> 부기, </e1> 발적 등이 있으며, 전신반응으로 발열, <e2> 피로감, </e2> 두통, 근육통,
Other	아울러 급성마비(1천373건), 뇌증 뇌염 (521건), 경련 (358건), 골염 골수염 (39건), 감각 저하와 근육 약화에 따른 <e1> 마비 </e1> 증상인 길랑-바레 증후군 (230건) 등 중증 이상반응을 비롯해, 근육통 두통 발열 오한 <e2> 메스꺼움 </e2> 등 일반 이상반응(9천988건) 모두 보상을 받을 수 없다 .
Other	해당 30대 초반 남성은 지난달 27일 아스트라제네카 잔여 백신을 접종받은 뒤 9일 만인 지난 5일 <e1> 심한 </e1> 두통과 <e2> 구토 </e2> 등의 증상이 나타나 의원급 의료기관을
Other	이런 가운데 질병관리청은 예방 접종 후 이상 반응으로 ▲접종부위 <e1> 통증, </e1> <e2> 부기 </e2> ▲발열, 메스꺼움, 근육통 ▲피로감 ▲두통 등을 안내하고 있으나 생리불순이나
Other	AZ 백신 이상반응은 <e1> 근육통, </e1> <e2> 발열, </e2> 두통, 오한, 메스꺼움, 어지러움, 3일이내 접종부위 통증·발적·부기, 알레르기반응,
IsTriggeredBy	한편 국내뿐 아니라 해외에서도 A 씨처럼 화이자 백신 접종 후 탈모를 겪었다는 글들이 잇따라 공유되고 있습니다. 하지만 미국 질병통제예방센터(CDC)는 현재까지 <e1> 탈모 </e1> 증상을 <e2> 화이자 </e2> 부작용으로 공식 인정하지 않았습니다 .
Other	한편 현재 질병관리청이 인정하고 있는 백신 이상반응 신고 항목엔 발열, 통증, 부기 <e1> 발적 </e1> 구토 메스꺼움 두통 <e2> 관절통 </e2> 근육통 피로감 알레르기 반응, 기타 등 8개 항목이다 .
Other	* <e1> 길랑-바레 증후군, </e1> <e2> 심낭염, </e2> 상완신경근염, 접종 후 증후군, 과민반응(각 1건), 안면마비(2건)
Other	CDC는 미국에서 mRNA 코로나 19 백신 접종 후 <e1> 심근염 </e1> 및 <e2> 심막염 </e2> 사례가 보고됐다고 발표했다 .
Accompanies	아울러 급성마비(1천373건), 뇌증 뇌염 (521건), <e1> 경련 </e1> (358건), 골염 골수염 (39건), <e2> 감각 저하와 </e2> 근육 약화에 따른 마비 증상인 길랑-바레 증후군 (230건) 등 중증 이상반응을 비롯해, 근육통 두통 발열 오한 메스꺼움 등 일반 이상반응(9천988건) 모두 보상을 받을 수 없다 .
Other	1233 이번에 보상이 결정된 183건은 예방접종 후 발열, 두통, 근육통, <e1> 어지럼증, </e1> 알레르기 <e2> 반응 </e2> 등의 이상반응으로 치료를 받은 사례 등이다 .
Triggers	또 아스트라제네카와 <e1> 얀센은 </e1> <e2> 혈소판감소증 동반 혈전증(TTS), </e2> 길랭-바레 증후군(GBS) 등의 부작용이 나타날 수 있으므로 두통, 복시를 비롯한 시야의 문제, 호흡곤란, 흉통, 복통, 팔다리 부기, 얼굴의 창백함, 작은 멍, 비정상적 출혈 등의 증세가 생기면 응급실을 찾는 것이 좋다 .
Triggers	청원인은 7월 14일 화이자 1차 접종 팔근육통 외엔 이상 없음이라고 운을 뗀 뒤 8월 4일 오전 10시경 <e1> 화이자 </e1> 2차 접종 <e2> 팔근육통 </e2> 외
Other	아스트라제네카 백신(왼쪽)과 화이자 백신. 연합뉴스 ▲ <e1> 아스트라제네카 </e1> 백신(왼쪽)과 <e2> 화이자 </e2> 백신. 연합뉴스 “중증 부작용 아닌 이상 백신 접종해야 코로나19 예방” 다른 연령대와 비교해 20~30대 백신 예약률이 낮은 이유는 백신 부작용을 우려하는 사람들이 있기 때문인 것으로 보인다 .
Triggers	22일 청와대 국민청원 게시판에는 코로나 <e1> 얀센 </e1> 백신을 맞고 아버지가 24일 만에 <e2> 사망하였습니다라는 </e2> 청원 글이 게재됐다 .
Accompanies	아울러 급성마비(1천373건), <e1> 뇌증 </e1> 뇌염 (521건), 경련 (358건), 골염 골수염 (39건), 감각 저하와 근육 약화에 따른 마비 증상인 길랑-바레 증후군 (230건) 등 중증 이상반응을 비롯해, <e2> 근육통 </e2> 두통 발열 오한 메스꺼움 등 일반 이상반응(9천988건) 모두 보상을 받을 수 없다 .
Other	연구팀은 백신 접종 후 후유증이라고 알려진 <e1> 뇌염, </e1> 골수염, 급성발작, <e2> 길랑바레 증후군 </e2> 같은 신경질환, 급성 심근경색, 뇌졸중, 폐색전증 등 심혈관질환, 안면신경마비, 맹장염, 과민증, 아나필락시스, 다계통 염증 증후군 등에 주목했다 .
Other	기자가 예약한 날짜는 접종 둘째 날인 11일 금요일. 백신 접종 후 <e1> 발열, </e1> <e2> 오한, </e2> 두통 등의 증세가 나타날 것을 고려해 주말을 앞둔 접종을 선택했다 .
Other	아울러 급성마비(1천373건), 뇌증 뇌염 (521건), 경련 (358건), 골염 골수염 (39건), 감각 저하와 <e1> 근육 약화에 </e1> 따른 마비 증상인 길랑-바레 증후군 (230건) 등 중증 이상반응을 비롯해, 근육통 두통 <e2> 발열 </e2> 오한 메스꺼움 등 일반 이상반응(9천988건) 모두 보상을 받을 수 없다 .
Other	그 외에는 <e1> 통증이나 </e1> 발열, <e2> 두드러기 </e2> 같은 가벼운 이상 반응만 부작용으로 인정하고 있다 .
Accompanies	청원인 A씨는 지난 8월12일 AZ 백신 2차를 맞으신 친정아버지께서 <e1> 횡단성 척수염 </e1> 진단을 받고, 얼굴과 손을 제외한 하반신 전체가 <e2> 마비돼 </e2> 거동을 못 하고 있다고 말문을 열었다 .
Other	흔하게* 나타난 이상사례는 주사부위 통증, 피로, 두통, <e1> 근육통, </e1> 관절통, <e2> 오한, </e2> 메스꺼움/구토, 림프절병증, 발열,
Other	아울러 급성마비(1천373건), 뇌증 뇌염 (521건), 경련 (358건), <e1> 골염 </e1> 골수염 (39건), 감각 저하와 근육 약화에 따른 마비 증상인 <e2> 길랑-바레 증후군 </e2> (230건) 등 중증 이상반응을 비롯해, 근육통 두통 발열 오한 메스꺼움 등 일반 이상반응(9천988건) 모두 보상을 받을 수 없다 .
Other	이어 이 환자의 확인된 기저질환은 없다며 사망진단서상 직접사인은 <e1> 뇌출혈로, </e1> 뇌출혈의 원인은 <e2> 대뇌정맥동 혈전증이며 </e2> 대뇌정맥동 혈전증의
Triggers	<e1> 모더나 </e1> 백신 부작용으로 탈모를 겪고 있다는 국민청원에 이어 이번에는 화이자 백신을 맞고 <e2> 탈모가 </e2> 생겼다는 주장이 제기됐습니다 .
IsAccompaniedBy	연구팀은 백신 접종 후 후유증이라고 알려진 뇌염, 골수염, <e1> 급성발작, </e1> 길랑바레 증후군 같은 신경질환, 급성 심근경색, 뇌졸중, 폐색전증 등 심혈관질환, 안면신경마비, <e2> 맹장염, </e2> 과민증, 아나필락시스, 다계통 염증 증후군 등에 주목했다 .
Other	한편 현재 질병관리청이 인정하고 있는 백신 이상반응 신고 항목엔 발열, 통증, 부기 발적 <e1> 구토 </e1> 메스꺼움 두통 관절통 근육통 <e2> 피로감 </e2> 알레르기 반응, 기타 등 8개 항목이다 .
Other	아울러 급성마비(1천373건), 뇌증 뇌염 (521건), 경련 (358건), <e1> 골염 </e1> <e2> 골수염 </e2> (39건), 감각 저하와 근육 약화에 따른 마비 증상인 길랑-바레 증후군 (230건) 등 중증 이상반응을 비롯해, 근육통 두통 발열 오한 메스꺼움 등 일반 이상반응(9천988건) 모두 보상을 받을 수 없다 .
Other	식약처는 mRNA 코로나19 백신을 접종 후 7일 이내 <e1> 가슴통증, </e1> <e2> 숨참, </e2> 빠른 심박동, 심장이 빠르게 뛰는 심장 조동, 두근거림 등 증상이 나타난다면 즉시 진료를 받기를 바란다고 권했다 .
Other	인과성을 인정받은 2건의 사망 사례는 <e1> 화이자 </e1> 백신 접종 후 사망한 20대 남성과 <e2> 아스트라제네카 </e2> 백신 접종 후 사망한 30대 남성이다 .
Accompanies	아울러 급성마비(1천373건), 뇌증 뇌염 (521건), 경련 (358건), <e1> 골염 </e1> 골수염 (39건), 감각 저하와 근육 약화에 따른 마비 증상인 길랑-바레 증후군 (230건) 등 중증 이상반응을 비롯해, <e2> 근육통 </e2> 두통 발열 오한 메스꺼움 등 일반 이상반응(9천988건) 모두 보상을 받을 수 없다 .
Other	해당 청원글 말고도 코로나 백신 접종 후 <e1> 생리불순이나 </e1> <e2> 하혈을 </e2> 호소하는 여성들의 사례는 온라인을 통해 꾸준히 나오고 있다 .
Other	흔하게* 나타난 이상사례는 주사부위 통증, 피로, <e1> 두통, </e1> 근육통, 관절통, 오한, 메스꺼움/구토, 림프절병증, <e2> 발열, </e2>
Other	일반적으로 예방접종 후 흔하게 나타나는 국소 이상반응은 접종부위 통증이나 부기, 발적 등이 있으며, 전신반응으로 <e1> 발열, </e1> 피로감, <e2> 두통, </e2> 근육통,
Other	식약처는 mRNA 코로나19 백신을 접종 후 7일 이내 가슴통증, <e1> 숨참, </e1> 빠른 심박동, 심장이 빠르게 뛰는 <e2> 심장 조동, </e2> 두근거림 등 증상이 나타난다면 즉시 진료를 받기를 바란다고 권했다 .
Other	* <e1> 길랑-바레 증후군, </e1> 심낭염, <e2> 상완신경근염, </e2> 접종 후 증후군, 과민반응(각 1건), 안면마비(2건)
Accompanies	<e1> 혈전증이 </e1> 발생하면 호흡곤란과 <e2> 흉통이 </e2> 나타날 수 있고 심하면 사망에 이르게까지 하는 부작용이다 .
